participant_id,session_idx,channel,feature,t_pct,value
1,1,abdominal,rsp_amplitude,33.0,0.0009669723993862196
1,1,abdominal,rsp_amplitude,34.0,0.0009847461589438135
1,1,abdominal,rsp_amplitude,35.0,0.0010030513087422566
1,1,abdominal,rsp_amplitude,36.0,0.0010203895835013857
1,1,abdominal,rsp_amplitude,37.0,0.0010339865169791845
1,1,abdominal,rsp_amplitude,38.0,0.0010388833066428673
1,1,abdominal,rsp_amplitude,39.0,0.0010276063659485721
1,1,abdominal,rsp_amplitude,40.0,0.000888302980770218
1,1,abdominal,rsp_amplitude,41.0,0.0007599871300636509
1,1,abdominal,rsp_amplitude,42.0,0.0006733147292114232
1,1,abdominal,rsp_amplitude,43.0,0.0006998583187970498
1,1,abdominal,rsp_amplitude,44.0,0.0007446130177592289
1,1,abdominal,rsp_amplitude,45.0,0.0008041647336767224
1,1,abdominal,rsp_amplitude,46.0,0.0008790950097723046
1,1,abdominal,rsp_amplitude,47.0,0.0009572472389159508
1,1,abdominal,rsp_amplitude,48.0,0.001036262445058838
1,1,abdominal,rsp_amplitude,49.0,0.001110123043077517
1,1,abdominal,rsp_amplitude,50.0,0.0011711940119158296
1,1,abdominal,rsp_amplitude,51.0,0.001219423040276884
1,1,abdominal,rsp_amplitude,52.0,0.001246647117614993
1,1,abdominal,rsp_amplitude,53.0,0.0012474575577441068
1,1,abdominal,rsp_amplitude,54.0,0.001235423420877234
1,1,abdominal,rsp_amplitude,55.0,0.0012113429807598074
1,1,abdominal,rsp_amplitude,56.0,0.0011768092564220945
1,1,abdominal,rsp_amplitude,57.0,0.0011394470078149672
1,1,abdominal,rsp_amplitude,58.0,0.0010999728044128099
1,1,abdominal,rsp_amplitude,59.0,0.001063272506173601
1,1,abdominal,rsp_amplitude,60.0,0.0010323000375631309
1,1,abdominal,rsp_amplitude,61.0,0.0010068638252319457
1,1,abdominal,rsp_amplitude,62.0,0.0009906514782237535
1,1,abdominal,rsp_amplitude,63.0,0.0009757247907566441
1,1,abdominal,rsp_amplitude,64.0,0.0009617365237796818
1,1,abdominal,rsp_amplitude,65.0,0.000948863318526196
1,1,abdominal,rsp_amplitude,66.0,0.0009378458184952802
1,1,abdominal,rsp_amplitude,67.0,0.0009284406833574499
1,1,abdominal,rsp_amplitude,68.0,0.0009212293306599187
1,1,abdominal,rsp_amplitude,69.0,0.0009178036752731757
1,1,abdominal,rsp_amplitude,70.0,0.0009182862281020204
1,1,abdominal,rsp_amplitude,71.0,0.0009232040212499453
1,1,abdominal,rsp_amplitude,72.0,0.0009377465413682342
1,1,abdominal,rsp_amplitude,73.0,0.0009557174852873335
1,1,abdominal,rsp_amplitude,74.0,0.0009767160606328912
1,1,abdominal,rsp_amplitude,75.0,0.0009996563085878725
1,1,abdominal,rsp_amplitude,76.0,0.0010214000075958701
1,1,abdominal,rsp_amplitude,77.0,0.0010413561349951921
1,1,abdominal,rsp_amplitude,78.0,0.0010565405702301796
1,1,abdominal,rsp_amplitude,79.0,0.0010647247083670945
1,1,abdominal,rsp_amplitude,80.0,0.0010688140113188638
1,1,abdominal,rsp_amplitude,81.0,0.0010689241661459466
1,1,abdominal,rsp_amplitude,82.0,0.0010685784450606933
1,1,abdominal,rsp_amplitude,83.0,0.0010678780415486688
1,1,abdominal,rsp_amplitude,84.0,0.0010667604019446166
1,1,abdominal,rsp_amplitude,85.0,0.0010646833681549792
1,1,abdominal,rsp_amplitude,86.0,0.0010618813833566136
1,1,abdominal,rsp_amplitude,87.0,0.0010583206675243582
1,1,abdominal,rsp_amplitude,88.0,0.0010531488028357916
1,1,abdominal,rsp_amplitude,89.0,0.0010467816468318007
1,1,abdominal,rsp_amplitude,90.0,0.0010400561966195882
1,1,abdominal,rsp_amplitude,91.0,0.001036032959976629
1,1,abdominal,rsp_amplitude,92.0,0.001034808496650511
1,1,abdominal,rsp_amplitude,93.0,0.001034808496650511
1,1,abdominal,rsp_amplitude,94.0,0.001034808496650511
1,1,abdominal,rsp_amplitude,95.0,0.001034808496650511
1,1,abdominal,rsp_amplitude,96.0,0.001034808496650511
1,1,abdominal,rsp_amplitude,97.0,0.001034808496650511
1,1,abdominal,rsp_amplitude,98.0,0.001034808496650511
1,1,abdominal,rsp_amplitude,99.0,0.001034808496650511
1,1,abdominal,rsp_amplitude,100.0,0.001034808496650511
1,2,thoracic,rsp_rate,0.0,18.851251840942563
1,2,thoracic,rsp_rate,1.0,18.851251840942563
1,2,thoracic,rsp_rate,2.0,18.851251840942563
1,2,thoracic,rsp_rate,3.0,18.868481046585458
1,2,thoracic,rsp_rate,4.0,18.920168663514144
1,2,thoracic,rsp_rate,5.0,21.35925385651466
1,2,thoracic,rsp_rate,6.0,24.457766136524576
1,2,thoracic,rsp_rate,7.0,26.94422926235752
